timestamp,heart_rate,hrv,steps,stress_label
2025-01-07 22:00:00,91,32,0,0
2025-01-07 22:15:00,84,32,0,0
2025-01-07 22:30:00,87,35,0,0
2025-01-07 22:45:00,90,39,0,0
2025-01-07 23:00:00,88,30,0,0
2025-01-07 23:15:00,92,27,0,0
2025-01-07 23:30:00,89,32,0,0
2025-01-07 23:45:00,77,38,0,0
2025-01-08 00:00:00,88,48,0,0
2025-01-08 00:15:00,74,52,0,0
2025-01-08 00:30:00,80,46,0,0
2025-01-08 00:45:00,74,47,0,0
2025-01-08 01:00:00,83,48,0,0
2025-01-08 01:15:00,85,54,0,0
2025-01-08 01:30:00,70,49,0,0
2025-01-08 01:45:00,73,57,0,0
2025-01-08 02:00:00,68,49,0,0
2025-01-08 02:15:00,81,60,0,0
2025-01-08 02:30:00,74,42,0,0
2025-01-08 02:45:00,68,48,0,0
2025-01-08 03:00:00,69,63,0,0
2025-01-08 03:15:00,70,56,0,0
2025-01-08 03:30:00,63,57,0,0
2025-01-08 03:45:00,77,56,0,0
2025-01-08 04:00:00,66,58,0,0
2025-01-08 04:15:00,60,59,0,0
2025-01-08 04:30:00,67,71,0,0
2025-01-08 04:45:00,71,52,0,0
2025-01-08 05:00:00,68,59,0,0
2025-01-08 05:15:00,58,68,0,0
2025-01-08 05:30:00,62,71,0,0
2025-01-08 05:45:00,58,57,0,0
2025-01-08 06:00:00,58,66,0,0
2025-01-08 06:15:00,57,53,0,0
2025-01-08 06:30:00,50,66,0,0
2025-01-08 06:45:00,68,61,0,0
2025-01-08 07:00:00,65,76,0,0
2025-01-08 07:15:00,62,67,43,0
2025-01-08 07:30:00,58,89,302,0
2025-01-08 07:45:00,65,64,194,0
2025-01-08 08:00:00,56,55,42,0
2025-01-08 08:15:00,56,68,837,0
2025-01-08 08:30:00,63,72,176,0
2025-01-08 08:45:00,53,76,314,0
2025-01-08 09:00:00,58,56,328,0
2025-01-08 09:15:00,57,53,130,0
2025-01-08 09:30:00,61,57,15,0
2025-01-08 09:45:00,56,66,233,0
2025-01-08 10:00:00,61,75,267,0
2025-01-08 10:15:00,64,60,539,0
2025-01-08 10:30:00,69,68,25,0
2025-01-08 10:45:00,57,62,279,0
2025-01-08 11:00:00,63,65,151,0
2025-01-08 11:15:00,66,55,141,0
2025-01-08 11:30:00,68,63,154,0
2025-01-08 11:45:00,68,63,539,0
2025-01-08 12:00:00,51,40,4,0
2025-01-08 12:15:00,63,57,25,0
2025-01-08 12:30:00,68,53,124,0
2025-01-08 12:45:00,60,27,332,0
2025-01-08 13:00:00,71,56,66,0
2025-01-08 13:15:00,78,42,19,0
2025-01-08 13:30:00,74,55,262,0
2025-01-08 13:45:00,70,57,279,0
2025-01-08 14:00:00,75,67,299,0
2025-01-08 14:15:00,82,54,19,0
2025-01-08 14:30:00,78,52,10,0
2025-01-08 14:45:00,68,49,211,0
2025-01-08 15:00:00,92,29,326,0
2025-01-08 15:15:00,74,41,442,0
2025-01-08 15:30:00,83,43,37,0
2025-01-08 15:45:00,76,37,228,0
2025-01-08 16:00:00,72,21,98,0
2025-01-08 16:15:00,80,27,236,0
2025-01-08 16:30:00,84,48,165,0
2025-01-08 16:45:00,86,47,270,0
2025-01-08 17:00:00,94,41,114,0
2025-01-08 17:15:00,86,39,81,0
2025-01-08 17:30:00,82,30,159,0
2025-01-08 17:45:00,85,24,347,0
2025-01-08 18:00:00,89,33,94,0
2025-01-08 18:15:00,88,32,5,0
2025-01-08 18:30:00,87,30,175,0
2025-01-08 18:45:00,87,29,393,0
2025-01-08 19:00:00,91,47,514,0
2025-01-08 19:15:00,83,33,226,0
2025-01-08 19:30:00,82,22,200,0
2025-01-08 19:45:00,85,32,300,0
2025-01-08 20:00:00,104,39,263,0
2025-01-08 20:15:00,92,15,250,0
2025-01-08 20:30:00,83,33,128,0
2025-01-08 20:45:00,95,35,10,0
2025-01-08 21:00:00,81,33,225,0
2025-01-08 21:15:00,86,12,170,0
2025-01-08 21:30:00,92,35,24,0
2025-01-08 21:45:00,85,28,572,1
2025-01-08 22:00:00,91,22,0,0
2025-01-08 22:15:00,93,33,0,0
2025-01-08 22:30:00,88,26,0,0
2025-01-08 22:45:00,91,42,0,0
2025-01-08 23:00:00,83,49,0,0
2025-01-08 23:15:00,89,38,0,0
2025-01-08 23:30:00,90,40,0,0
2025-01-08 23:45:00,95,37,0,0
2025-01-09 00:00:00,87,41,0,0
2025-01-09 00:15:00,71,41,0,0
2025-01-09 00:30:00,83,32,0,0
2025-01-09 00:45:00,79,41,0,0
2025-01-09 01:00:00,88,45,0,0
2025-01-09 01:15:00,77,36,0,0
2025-01-09 01:30:00,71,47,0,0
2025-01-09 01:45:00,68,49,0,0
2025-01-09 02:00:00,73,59,0,0
2025-01-09 02:15:00,67,41,0,0
2025-01-09 02:30:00,74,47,0,0
2025-01-09 02:45:00,74,61,0,0
2025-01-09 03:00:00,65,64,0,0
2025-01-09 03:15:00,63,50,0,0
2025-01-09 03:30:00,70,40,0,0
2025-01-09 03:45:00,60,61,0,0
2025-01-09 04:00:00,65,53,0,0
2025-01-09 04:15:00,60,60,0,0
2025-01-09 04:30:00,66,61,0,0
2025-01-09 04:45:00,55,65,0,0
2025-01-09 05:00:00,72,79,0,0
2025-01-09 05:15:00,63,57,0,0
2025-01-09 05:30:00,65,67,0,0
2025-01-09 05:45:00,56,66,0,0
2025-01-09 06:00:00,63,66,0,0
2025-01-09 06:15:00,66,72,0,0
2025-01-09 06:30:00,57,71,0,0
2025-01-09 06:45:00,58,74,0,0
2025-01-09 07:00:00,58,72,0,0
2025-01-09 07:15:00,64,84,98,0
2025-01-09 07:30:00,65,81,37,0
2025-01-09 07:45:00,59,66,14,0
2025-01-09 08:00:00,60,80,36,0
2025-01-09 08:15:00,60,64,931,0
2025-01-09 08:30:00,59,62,307,0
2025-01-09 08:45:00,59,67,774,0
2025-01-09 09:00:00,59,66,119,0
2025-01-09 09:15:00,52,62,255,0
2025-01-09 09:30:00,64,73,371,0
2025-01-09 09:45:00,58,78,228,0
2025-01-09 10:00:00,63,58,668,0
2025-01-09 10:15:00,68,68,82,0
2025-01-09 10:30:00,69,66,26,0
2025-01-09 10:45:00,62,69,90,0
2025-01-09 11:00:00,66,61,115,0
2025-01-09 11:15:00,58,72,123,0
2025-01-09 11:30:00,61,62,22,0
2025-01-09 11:45:00,65,52,103,0
2025-01-09 12:00:00,61,63,198,0
2025-01-09 12:15:00,65,59,105,0
2025-01-09 12:30:00,69,60,343,0
2025-01-09 12:45:00,70,48,102,0
2025-01-09 13:00:00,72,57,181,0
2025-01-09 13:15:00,78,74,343,0
2025-01-09 13:30:00,73,50,33,0
2025-01-09 13:45:00,66,59,204,0
2025-01-09 14:00:00,77,43,239,0
2025-01-09 14:15:00,73,45,36,0
2025-01-09 14:30:00,75,58,550,0
2025-01-09 14:45:00,77,49,109,0
2025-01-09 15:00:00,69,50,39,0
2025-01-09 15:15:00,80,41,85,0
2025-01-09 15:30:00,80,40,7,0
2025-01-09 15:45:00,94,33,121,0
2025-01-09 16:00:00,83,44,4,0
2025-01-09 16:15:00,88,46,11,0
2025-01-09 16:30:00,86,55,18,0
2025-01-09 16:45:00,81,22,526,0
2025-01-09 17:00:00,80,32,54,0
2025-01-09 17:15:00,94,37,55,0
2025-01-09 17:30:00,85,24,56,0
2025-01-09 17:45:00,93,44,15,0
2025-01-09 18:00:00,90,38,86,0
2025-01-09 18:15:00,86,35,31,0
2025-01-09 18:30:00,92,39,398,0
2025-01-09 18:45:00,88,35,74,0
2025-01-09 19:00:00,82,31,203,0
2025-01-09 19:15:00,88,40,23,0
2025-01-09 19:30:00,96,44,116,0
2025-01-09 19:45:00,84,44,126,0
2025-01-09 20:00:00,89,42,396,0
2025-01-09 20:15:00,96,31,7,0
2025-01-09 20:30:00,83,26,342,0
2025-01-09 20:45:00,90,21,94,0
2025-01-09 21:00:00,84,34,44,0
2025-01-09 21:15:00,84,29,595,0
2025-01-09 21:30:00,84,27,24,0
2025-01-09 21:45:00,94,39,46,0
2025-01-09 22:00:00,80,34,0,0
2025-01-09 22:15:00,85,41,0,0
2025-01-09 22:30:00,95,27,0,0
2025-01-09 22:45:00,84,37,0,0
2025-01-09 23:00:00,85,36,0,0
2025-01-09 23:15:00,92,32,0,0
2025-01-09 23:30:00,79,29,0,0
2025-01-09 23:45:00,84,36,0,0
2025-01-10 00:00:00,84,50,0,0
2025-01-10 00:15:00,74,34,0,0
2025-01-10 00:30:00,75,26,0,0
2025-01-10 00:45:00,83,46,0,0
2025-01-10 01:00:00,78,52,0,0
2025-01-10 01:15:00,83,44,0,0
2025-01-10 01:30:00,78,36,0,0
2025-01-10 01:45:00,75,41,0,0
2025-01-10 02:00:00,70,57,0,0
2025-01-10 02:15:00,71,42,0,0
2025-01-10 02:30:00,65,41,0,0
2025-01-10 02:45:00,73,28,0,0
2025-01-10 03:00:00,73,65,0,0
2025-01-10 03:15:00,65,60,0,0
2025-01-10 03:30:00,66,73,0,0
2025-01-10 03:45:00,65,49,0,0
2025-01-10 04:00:00,66,55,0,0
2025-01-10 04:15:00,59,54,0,0
2025-01-10 04:30:00,64,63,0,0
2025-01-10 04:45:00,64,64,0,0
2025-01-10 05:00:00,61,66,0,0
2025-01-10 05:15:00,61,66,0,0
2025-01-10 05:30:00,63,60,0,0
2025-01-10 05:45:00,65,57,0,0
2025-01-10 06:00:00,63,58,0,0
2025-01-10 06:15:00,60,69,0,0
2025-01-10 06:30:00,67,84,0,0
2025-01-10 06:45:00,60,78,0,0
2025-01-10 07:00:00,57,64,0,0
2025-01-10 07:15:00,61,55,817,0
2025-01-10 07:30:00,61,79,10,0
2025-01-10 07:45:00,60,81,29,0
2025-01-10 08:00:00,57,73,24,0
2025-01-10 08:15:00,61,75,147,0
2025-01-10 08:30:00,60,76,287,0
2025-01-10 08:45:00,63,63,80,0
2025-01-10 09:00:00,60,60,32,0
2025-01-10 09:15:00,64,61,25,0
2025-01-10 09:30:00,56,65,10,0
2025-01-10 09:45:00,62,63,78,0
2025-01-10 10:00:00,50,68,675,0
2025-01-10 10:15:00,65,61,140,0
2025-01-10 10:30:00,68,80,207,0
2025-01-10 10:45:00,53,69,6,0
2025-01-10 11:00:00,70,59,154,0
2025-01-10 11:15:00,65,69,695,0
2025-01-10 11:30:00,60,61,139,0
2025-01-10 11:45:00,76,50,26,0
2025-01-10 12:00:00,68,64,114,0
2025-01-10 12:15:00,60,47,309,0
2025-01-10 12:30:00,63,61,15,0
2025-01-10 12:45:00,78,58,177,0
2025-01-10 13:00:00,69,42,71,0
2025-01-10 13:15:00,72,56,333,0
2025-01-10 13:30:00,69,54,198,0
2025-01-10 13:45:00,75,48,361,0
2025-01-10 14:00:00,72,54,67,0
2025-01-10 14:15:00,76,47,369,0
2025-01-10 14:30:00,67,50,445,0
2025-01-10 14:45:00,73,41,419,0
2025-01-10 15:00:00,75,49,164,0
2025-01-10 15:15:00,83,59,497,0
2025-01-10 15:30:00,78,37,33,0
2025-01-10 15:45:00,80,37,7,0
2025-01-10 16:00:00,95,45,140,0
2025-01-10 16:15:00,85,49,100,0
2025-01-10 16:30:00,83,38,426,0
2025-01-10 16:45:00,85,27,16,0
2025-01-10 17:00:00,85,28,411,0
2025-01-10 17:15:00,84,32,210,0
2025-01-10 17:30:00,91,25,162,0
2025-01-10 17:45:00,79,35,190,0
2025-01-10 18:00:00,85,21,101,0
2025-01-10 18:15:00,87,42,377,0
2025-01-10 18:30:00,95,34,15,0
2025-01-10 18:45:00,82,27,154,0
2025-01-10 19:00:00,97,33,512,1
2025-01-10 19:15:00,86,32,104,0
2025-01-10 19:30:00,85,26,149,0
2025-01-10 19:45:00,96,26,202,0
2025-01-10 20:00:00,83,44,265,0
2025-01-10 20:15:00,93,20,388,0
2025-01-10 20:30:00,89,26,611,1
2025-01-10 20:45:00,94,29,704,1
2025-01-10 21:00:00,86,44,402,0
2025-01-10 21:15:00,80,13,130,0
2025-01-10 21:30:00,81,44,57,0
2025-01-10 21:45:00,83,34,146,0
2025-01-10 22:00:00,93,35,0,0
2025-01-10 22:15:00,80,30,0,0
2025-01-10 22:30:00,99,24,0,0
2025-01-10 22:45:00,75,43,0,0
2025-01-10 23:00:00,83,41,0,0
2025-01-10 23:15:00,82,37,0,0
2025-01-10 23:30:00,77,41,0,0
2025-01-10 23:45:00,81,52,0,0
2025-01-11 00:00:00,88,45,0,0
2025-01-11 00:15:00,78,49,0,0
2025-01-11 00:30:00,75,40,0,0
2025-01-11 00:45:00,81,38,0,0
2025-01-11 01:00:00,80,36,0,0
2025-01-11 01:15:00,73,43,0,0
2025-01-11 01:30:00,83,41,0,0
2025-01-11 01:45:00,75,48,0,0
2025-01-11 02:00:00,75,52,0,0
2025-01-11 02:15:00,64,61,0,0
2025-01-11 02:30:00,68,59,0,0
2025-01-11 02:45:00,79,54,0,0
2025-01-11 03:00:00,68,48,0,0
2025-01-11 03:15:00,67,67,0,0
2025-01-11 03:30:00,74,73,0,0
2025-01-11 03:45:00,65,52,0,0
2025-01-11 04:00:00,64,68,0,0
2025-01-11 04:15:00,62,52,0,0
2025-01-11 04:30:00,61,72,0,0
2025-01-11 04:45:00,65,62,0,0
2025-01-11 05:00:00,60,69,0,0
2025-01-11 05:15:00,67,68,0,0
2025-01-11 05:30:00,66,63,0,0
2025-01-11 05:45:00,58,64,0,0
2025-01-11 06:00:00,69,56,0,0
2025-01-11 06:15:00,69,78,0,0
2025-01-11 06:30:00,60,69,0,0
2025-01-11 06:45:00,66,76,0,0
2025-01-11 07:00:00,57,65,0,0
2025-01-11 07:15:00,65,77,13,0
2025-01-11 07:30:00,53,85,18,0
2025-01-11 07:45:00,63,75,195,0
2025-01-11 08:00:00,63,75,54,0
2025-01-11 08:15:00,55,64,7,0
2025-01-11 08:30:00,53,67,217,0
2025-01-11 08:45:00,61,51,78,0
2025-01-11 09:00:00,68,69,155,0
2025-01-11 09:15:00,65,77,50,0
2025-01-11 09:30:00,57,73,110,0
2025-01-11 09:45:00,62,70,120,0
2025-01-11 10:00:00,58,62,119,0
2025-01-11 10:15:00,71,74,488,0
2025-01-11 10:30:00,59,63,177,0
2025-01-11 10:45:00,59,55,13,0
2025-01-11 11:00:00,56,54,325,0
2025-01-11 11:15:00,59,67,11,0
2025-01-11 11:30:00,65,69,288,0
2025-01-11 11:45:00,67,63,114,0
2025-01-11 12:00:00,74,62,120,0
2025-01-11 12:15:00,70,83,120,0
2025-01-11 12:30:00,67,55,175,0
2025-01-11 12:45:00,72,64,108,0
2025-01-11 13:00:00,74,57,867,0
2025-01-11 13:15:00,69,61,440,0
2025-01-11 13:30:00,77,70,139,0
2025-01-11 13:45:00,78,49,246,0
2025-01-11 14:00:00,77,57,1,0
2025-01-11 14:15:00,75,32,476,0
2025-01-11 14:30:00,79,46,37,0
2025-01-11 14:45:00,81,49,258,0
2025-01-11 15:00:00,86,54,105,0
2025-01-11 15:15:00,87,47,217,0
2025-01-11 15:30:00,83,45,55,0
2025-01-11 15:45:00,75,39,78,0
2025-01-11 16:00:00,89,50,194,0
2025-01-11 16:15:00,85,29,5,0
2025-01-11 16:30:00,79,37,92,0
2025-01-11 16:45:00,93,36,26,0
2025-01-11 17:00:00,90,27,23,0
2025-01-11 17:15:00,84,37,359,0
2025-01-11 17:30:00,95,40,14,0
2025-01-11 17:45:00,83,41,313,0
2025-01-11 18:00:00,94,25,362,0
2025-01-11 18:15:00,85,29,115,0
2025-01-11 18:30:00,85,29,224,0
2025-01-11 18:45:00,81,41,249,0
2025-01-11 19:00:00,93,37,456,0
2025-01-11 19:15:00,84,29,160,0
2025-01-11 19:30:00,87,29,272,0
2025-01-11 19:45:00,93,26,125,0
2025-01-11 20:00:00,83,34,109,0
2025-01-11 20:15:00,93,36,167,0
2025-01-11 20:30:00,86,30,195,0
2025-01-11 20:45:00,93,44,376,0
2025-01-11 21:00:00,90,45,54,0
2025-01-11 21:15:00,92,29,22,0
2025-01-11 21:30:00,99,47,637,0
2025-01-11 21:45:00,84,30,112,0
2025-01-11 22:00:00,82,43,0,0
2025-01-11 22:15:00,92,34,0,0
2025-01-11 22:30:00,87,34,0,0
2025-01-11 22:45:00,84,39,0,0
2025-01-11 23:00:00,82,27,0,0
2025-01-11 23:15:00,81,43,0,0
2025-01-11 23:30:00,72,36,0,0
2025-01-11 23:45:00,81,29,0,0
2025-01-12 00:00:00,90,37,0,0
2025-01-12 00:15:00,78,42,0,0
2025-01-12 00:30:00,76,43,0,0
2025-01-12 00:45:00,77,38,0,0
2025-01-12 01:00:00,74,49,0,0
2025-01-12 01:15:00,72,50,0,0
2025-01-12 01:30:00,74,54,0,0
2025-01-12 01:45:00,72,42,0,0
2025-01-12 02:00:00,75,50,0,0
2025-01-12 02:15:00,76,50,0,0
2025-01-12 02:30:00,75,49,0,0
2025-01-12 02:45:00,74,51,0,0
2025-01-12 03:00:00,74,60,0,0
2025-01-12 03:15:00,72,65,0,0
2025-01-12 03:30:00,73,54,0,0
2025-01-12 03:45:00,61,64,0,0
2025-01-12 04:00:00,66,65,0,0
2025-01-12 04:15:00,70,51,0,0
2025-01-12 04:30:00,71,73,0,0
2025-01-12 04:45:00,71,58,0,0
2025-01-12 05:00:00,59,65,0,0
2025-01-12 05:15:00,62,59,0,0
2025-01-12 05:30:00,57,65,0,0
2025-01-12 05:45:00,67,60,0,0
2025-01-12 06:00:00,64,66,0,0
2025-01-12 06:15:00,66,72,0,0
2025-01-12 06:30:00,59,79,0,0
2025-01-12 06:45:00,55,91,0,0
2025-01-12 07:00:00,60,80,0,0
2025-01-12 07:15:00,52,77,92,0
2025-01-12 07:30:00,66,64,243,0
2025-01-12 07:45:00,62,79,19,0
2025-01-12 08:00:00,64,72,344,0
2025-01-12 08:15:00,59,78,281,0
2025-01-12 08:30:00,71,73,331,0
2025-01-12 08:45:00,49,73,73,0
2025-01-12 09:00:00,63,67,527,0
2025-01-12 09:15:00,62,79,263,0
2025-01-12 09:30:00,64,69,24,0
2025-01-12 09:45:00,66,76,151,0
2025-01-12 10:00:00,61,64,418,0
2025-01-12 10:15:00,62,74,547,0
2025-01-12 10:30:00,63,70,115,0
2025-01-12 10:45:00,58,69,115,0
2025-01-12 11:00:00,59,65,124,0
2025-01-12 11:15:00,70,57,156,0
2025-01-12 11:30:00,66,56,42,0
2025-01-12 11:45:00,75,50,306,0
2025-01-12 12:00:00,62,66,8,0
2025-01-12 12:15:00,69,51,37,0
2025-01-12 12:30:00,71,60,311,0
2025-01-12 12:45:00,67,53,309,0
2025-01-12 13:00:00,73,57,139,0
2025-01-12 13:15:00,75,66,98,0
2025-01-12 13:30:00,74,51,480,0
2025-01-12 13:45:00,70,53,238,0
2025-01-12 14:00:00,79,46,97,0
2025-01-12 14:15:00,73,50,19,0
2025-01-12 14:30:00,74,36,185,0
2025-01-12 14:45:00,74,37,109,0
2025-01-12 15:00:00,74,39,587,0
2025-01-12 15:15:00,83,39,50,0
2025-01-12 15:30:00,88,40,65,0
2025-01-12 15:45:00,76,40,54,0
2025-01-12 16:00:00,93,54,100,0
2025-01-12 16:15:00,83,34,19,0
2025-01-12 16:30:00,80,45,57,0
2025-01-12 16:45:00,82,44,422,0
2025-01-12 17:00:00,82,29,29,0
2025-01-12 17:15:00,79,36,61,0
2025-01-12 17:30:00,91,42,59,0
2025-01-12 17:45:00,104,39,828,0
2025-01-12 18:00:00,86,30,309,0
2025-01-12 18:15:00,92,34,74,0
2025-01-12 18:30:00,89,36,93,0
2025-01-12 18:45:00,95,21,170,0
2025-01-12 19:00:00,92,29,139,0
2025-01-12 19:15:00,94,35,74,0
2025-01-12 19:30:00,96,33,12,0
2025-01-12 19:45:00,93,34,74,0
2025-01-12 20:00:00,89,29,123,0
2025-01-12 20:15:00,87,47,188,0
2025-01-12 20:30:00,93,39,122,0
2025-01-12 20:45:00,99,43,467,0
2025-01-12 21:00:00,86,24,54,0
2025-01-12 21:15:00,99,22,392,0
2025-01-12 21:30:00,89,33,227,0
2025-01-12 21:45:00,89,31,128,0
2025-01-12 22:00:00,86,45,0,0
2025-01-12 22:15:00,77,17,0,0
2025-01-12 22:30:00,85,35,0,0
2025-01-12 22:45:00,79,49,0,0
2025-01-12 23:00:00,94,38,0,0
2025-01-12 23:15:00,87,37,0,0
2025-01-12 23:30:00,93,46,0,0
2025-01-12 23:45:00,80,29,0,0
2025-01-13 00:00:00,90,38,0,0
2025-01-13 00:15:00,78,46,0,0
2025-01-13 00:30:00,82,28,0,0
2025-01-13 00:45:00,81,34,0,0
2025-01-13 01:00:00,80,32,0,0
2025-01-13 01:15:00,82,44,0,0
2025-01-13 01:30:00,71,45,0,0
2025-01-13 01:45:00,77,58,0,0
2025-01-13 02:00:00,65,52,0,0
2025-01-13 02:15:00,77,52,0,0
2025-01-13 02:30:00,69,45,0,0
2025-01-13 02:45:00,67,58,0,0
2025-01-13 03:00:00,72,43,0,0
2025-01-13 03:15:00,74,55,0,0
2025-01-13 03:30:00,66,64,0,0
2025-01-13 03:45:00,66,74,0,0
2025-01-13 04:00:00,63,55,0,0
2025-01-13 04:15:00,70,58,0,0
2025-01-13 04:30:00,69,60,0,0
2025-01-13 04:45:00,67,76,0,0
2025-01-13 05:00:00,69,65,0,0
2025-01-13 05:15:00,57,61,0,0
2025-01-13 05:30:00,56,64,0,0
2025-01-13 05:45:00,56,71,0,0
2025-01-13 06:00:00,66,78,0,0
2025-01-13 06:15:00,62,82,0,0
2025-01-13 06:30:00,54,71,0,0
2025-01-13 06:45:00,54,74,0,0
2025-01-13 07:00:00,47,67,0,0
2025-01-13 07:15:00,60,63,275,0
2025-01-13 07:30:00,65,70,100,0
2025-01-13 07:45:00,62,68,202,0
2025-01-13 08:00:00,71,53,98,0
2025-01-13 08:15:00,59,78,8,0
2025-01-13 08:30:00,58,72,374,0
2025-01-13 08:45:00,62,63,38,0
2025-01-13 09:00:00,65,67,116,0
2025-01-13 09:15:00,61,68,92,0
2025-01-13 09:30:00,52,70,44,0
2025-01-13 09:45:00,68,70,174,0
2025-01-13 10:00:00,59,67,208,0
2025-01-13 10:15:00,63,79,174,0
2025-01-13 10:30:00,70,64,74,0
2025-01-13 10:45:00,68,71,97,0
2025-01-13 11:00:00,67,55,70,0
2025-01-13 11:15:00,66,70,179,0
2025-01-13 11:30:00,66,79,154,0
2025-01-13 11:45:00,68,60,385,0
2025-01-13 12:00:00,73,44,12,0
2025-01-13 12:15:00,65,55,3,0
2025-01-13 12:30:00,74,48,225,0
2025-01-13 12:45:00,76,54,71,0
2025-01-13 13:00:00,67,62,231,0
2025-01-13 13:15:00,73,49,38,0
2025-01-13 13:30:00,72,36,230,0
2025-01-13 13:45:00,77,57,29,0
2025-01-13 14:00:00,76,57,73,0
2025-01-13 14:15:00,74,42,585,0
2025-01-13 14:30:00,68,52,135,0
2025-01-13 14:45:00,84,39,191,0
2025-01-13 15:00:00,68,46,19,0
2025-01-13 15:15:00,82,35,132,0
2025-01-13 15:30:00,75,48,293,0
2025-01-13 15:45:00,83,42,284,0
2025-01-13 16:00:00,81,33,71,0
2025-01-13 16:15:00,84,41,59,0
2025-01-13 16:30:00,80,36,304,0
2025-01-13 16:45:00,87,42,73,0
2025-01-13 17:00:00,82,40,143,0
2025-01-13 17:15:00,87,35,106,0
2025-01-13 17:30:00,82,39,57,0
2025-01-13 17:45:00,95,41,124,0
2025-01-13 18:00:00,83,36,51,0
2025-01-13 18:15:00,91,49,686,0
2025-01-13 18:30:00,96,36,159,0
2025-01-13 18:45:00,81,35,3,0
2025-01-13 19:00:00,80,25,29,0
2025-01-13 19:15:00,91,39,80,0
2025-01-13 19:30:00,94,25,156,0
2025-01-13 19:45:00,84,33,33,0
2025-01-13 20:00:00,91,33,518,1
2025-01-13 20:15:00,84,28,25,0
2025-01-13 20:30:00,86,30,1,0
2025-01-13 20:45:00,92,31,89,0
2025-01-13 21:00:00,87,46,52,0
2025-01-13 21:15:00,78,35,135,0
2025-01-13 21:30:00,89,25,295,0
2025-01-13 21:45:00,87,22,172,0
2025-01-13 22:00:00,87,33,0,0
2025-01-13 22:15:00,87,44,0,0
2025-01-13 22:30:00,83,32,0,0
2025-01-13 22:45:00,88,48,0,0
2025-01-13 23:00:00,87,38,0,0
2025-01-13 23:15:00,84,42,0,0
2025-01-13 23:30:00,85,43,0,0
2025-01-13 23:45:00,75,38,0,0
2025-01-14 00:00:00,80,34,0,0
2025-01-14 00:15:00,85,25,0,0
2025-01-14 00:30:00,79,40,0,0
2025-01-14 00:45:00,79,31,0,0
2025-01-14 01:00:00,79,41,0,0
2025-01-14 01:15:00,78,50,0,0
2025-01-14 01:30:00,67,52,0,0
2025-01-14 01:45:00,75,40,0,0
2025-01-14 02:00:00,69,44,0,0
2025-01-14 02:15:00,76,59,0,0
2025-01-14 02:30:00,73,52,0,0
2025-01-14 02:45:00,72,63,0,0
2025-01-14 03:00:00,72,50,0,0
2025-01-14 03:15:00,69,65,0,0
2025-01-14 03:30:00,85,54,0,0
2025-01-14 03:45:00,75,61,0,0
2025-01-14 04:00:00,65,62,0,0
2025-01-14 04:15:00,62,50,0,0
2025-01-14 04:30:00,65,67,0,0
2025-01-14 04:45:00,67,62,0,0
2025-01-14 05:00:00,62,60,0,0
2025-01-14 05:15:00,63,65,0,0
2025-01-14 05:30:00,66,53,0,0
2025-01-14 05:45:00,55,81,0,0
2025-01-14 06:00:00,68,78,0,0
2025-01-14 06:15:00,62,69,0,0
2025-01-14 06:30:00,62,78,0,0
2025-01-14 06:45:00,55,67,0,0
2025-01-14 07:00:00,61,72,0,0
2025-01-14 07:15:00,60,76,148,0
2025-01-14 07:30:00,55,58,105,0
2025-01-14 07:45:00,52,55,56,0
2025-01-14 08:00:00,54,78,121,0
2025-01-14 08:15:00,56,81,290,0
2025-01-14 08:30:00,59,78,170,0
2025-01-14 08:45:00,54,62,514,0
2025-01-14 09:00:00,73,59,245,0
2025-01-14 09:15:00,62,56,232,0
2025-01-14 09:30:00,61,71,871,0
2025-01-14 09:45:00,54,63,126,0
2025-01-14 10:00:00,54,64,34,0
2025-01-14 10:15:00,56,61,446,0
2025-01-14 10:30:00,60,62,297,0
2025-01-14 10:45:00,67,46,62,0
2025-01-14 11:00:00,69,56,40,0
2025-01-14 11:15:00,72,62,31,0
2025-01-14 11:30:00,67,64,209,0
2025-01-14 11:45:00,69,54,820,0
2025-01-14 12:00:00,64,62,438,0
2025-01-14 12:15:00,65,73,191,0
2025-01-14 12:30:00,72,56,21,0
2025-01-14 12:45:00,60,53,74,0
2025-01-14 13:00:00,67,49,31,0
2025-01-14 13:15:00,77,43,20,0
2025-01-14 13:30:00,72,50,450,0
2025-01-14 13:45:00,74,46,88,0
2025-01-14 14:00:00,74,57,77,0
2025-01-14 14:15:00,90,60,535,0
2025-01-14 14:30:00,78,46,7,0
2025-01-14 14:45:00,84,31,51,0
2025-01-14 15:00:00,84,34,22,0
2025-01-14 15:15:00,72,48,64,0
2025-01-14 15:30:00,81,46,9,0
2025-01-14 15:45:00,83,52,103,0
2025-01-14 16:00:00,78,33,496,0
2025-01-14 16:15:00,83,39,133,0
2025-01-14 16:30:00,78,51,21,0
2025-01-14 16:45:00,87,32,17,0
2025-01-14 17:00:00,84,35,1,0
2025-01-14 17:15:00,84,31,17,0
2025-01-14 17:30:00,89,42,136,0
2025-01-14 17:45:00,93,39,231,0
2025-01-14 18:00:00,80,57,813,0
2025-01-14 18:15:00,82,16,67,0
2025-01-14 18:30:00,79,27,21,0
2025-01-14 18:45:00,88,34,58,0
2025-01-14 19:00:00,82,35,120,0
2025-01-14 19:15:00,85,24,46,0
2025-01-14 19:30:00,85,40,179,0
2025-01-14 19:45:00,85,23,211,0
2025-01-14 20:00:00,90,21,225,0
